Ano;Mês;Data;Distrito;Concelho;Freguesia;Nível de Tensão;Energia Ativa (kWh);CodDistrito;CodDistritoConcelho;CodDistritoConcelhoFreguesia
2024;01;2024-01;PORTALEGRE;Portalegre;UF REGUENGO E SAO JULIAO;Muito Alta, Alta e Média Tensões;15833.032;12;1214;121412
2024;01;2024-01;VIANA DO CASTELO;Caminha;UF GONDAR E ORBACEM;Baixa Tensão;81204.852;16;1602;160223
2024;02;2024-02;CASTELO BRANCO;Castelo Branco;SALGUEIRO DO CAMPO;Baixa Tensão;130528.996;05;0502;050220
2024;02;2024-02;COIMBRA;Miranda do Corvo;UF SEMIDE E RIO VIDE;Baixa Tensão;503905.137;06;0609;060906
2024;02;2024-02;COIMBRA;Montemor-o-Velho;SANTO VARAO;Muito Alta, Alta e Média Tensões;19027.988;06;0610;061009
2024;02;2024-02;GUARDA;Seia;VILA COVA A COELHEIRA;Baixa Tensão;44176.919;09;0912;091228
2024;02;2024-02;LISBOA;Arruda dos Vinhos;ARRUDA DOS VINHOS;Muito Alta, Alta e Média Tensões;527779.907;11;1102;110202
2024;02;2024-02;SANTAREM;Ourém;URQUEIRA;Muito Alta, Alta e Média Tensões;255972.741;14;1421;142114
2024;02;2024-02;VISEU;Tabuaço;VALENCA DO DOURO;Baixa Tensão;44105.659;18;1819;181917
2024;03;2024-03;FARO;Albufeira;PADERNE;Baixa Tensão;429568.381;08;0801;080103
2024;03;2024-03;GUARDA;Seia;SAZES DA BEIRA;Baixa Tensão;13254.427;09;0912;091219
2024;03;2024-03;PORTO;Santo Tirso;AGUA LONGA;Muito Alta, Alta e Média Tensões;32878.792;13;1314;131402
2024;03;2024-03;SANTAREM;Entroncamento;NOSSA SENHORA DE FATIMA;Muito Alta, Alta e Média Tensões;245102.725;14;1410;141002
2024;03;2024-03;SANTAREM;Santarém;MOCARRIA;Muito Alta, Alta e Média Tensões;5019.309;14;1416;141613
2024;03;2024-03;VIANA DO CASTELO;Paredes de Coura;CASTANHEIRA;Baixa Tensão;64100.761;16;1605;160503
2024;03;2024-03;VISEU;Lamego;FIGUEIRA;Baixa Tensão;12708.271;18;1805;180509
2024;03;2024-03;VISEU;Lamego;LAMEGO (ALMACAVE E SE);Muito Alta, Alta e Média Tensões;302023.588;18;1805;180525
2021;12;2021-12;VISEU;Viseu;VISEU;Muito Alta, Alta e Média Tensões;4967171.14;18;1823;182341
2021;01;2021-01;BEJA;Beja;BEJA;Muito Alta, Alta e Média Tensões;19868413.464;02;0205;
2020;11;2020-11;CASTELO BRANCO;Castelo Branco;UF CEBOLAIS DE CIMA E RETAXO;Muito Alta, Alta e Média Tensões;151549.886;05;0502;050226
2020;11;2020-11;COIMBRA;Coimbra;SANTO ANTONIO DOS OLIVAIS;Baixa Tensão;8389049.317;06;0603;060318
2020;11;2020-11;COIMBRA;Mira;CARAPELHOS;Muito Alta, Alta e Média Tensões;51980.849;06;0608;060803
2020;11;2020-11;EVORA;Vila Viçosa;N S CONCEICAO E SAO BARTOLOMEU;Baixa Tensão;932900.406;07;0714;071406
2020;11;2020-11;GUARDA;Gouveia;PACOS DA SERRA;Baixa Tensão;61757.208;09;0906;090613
2020;11;2020-11;GUARDA;Guarda;FAIA;Baixa Tensão;35488.823;09;0907;090716
2020;11;2020-11;LISBOA;Lisboa;ESTRELA;Baixa Tensão;10082299.806;11;1106;110660
2020;11;2020-11;PORTO;Felgueiras;REGILDE;Muito Alta, Alta e Média Tensões;213108.641;13;1303;130318
2020;11;2020-11;PORTO;Marco de Canaveses;BEM VIVER;Muito Alta, Alta e Média Tensões;309142.018;13;1307;130734
2020;11;2020-11;SANTAREM;Abrantes;UF ALDEIA DO MATO E SOUTO;Baixa Tensão;173044.004;14;1401;140121
2020;11;2020-11;VIANA DO CASTELO;Paredes de Coura;VASCOES;Baixa Tensão;26754.506;16;1605;160521
2020;11;2020-11;VILA REAL;Vila Pouca de Aguiar;VREIA DE JALES;Baixa Tensão;94169.268;17;1713;171316
2020;11;2020-11;VISEU;Cinfães;OLIVEIRA DO DOURO;Baixa Tensão;202012.973;18;1804;180410
2020;12;2020-12;FARO;Silves;UF ALCANTARILHA E PERA;Baixa Tensão;1681593.712;08;0813;081309
2020;12;2020-12;LEIRIA;Alcobaça;BENEDITA;Muito Alta, Alta e Média Tensões;1413807.609;10;1001;100105
2020;12;2020-12;PORTO;Felgueiras;UF PEDREIRA RANDE E SERNANDE;Muito Alta, Alta e Média Tensões;316410.868;13;1303;130336
2020;12;2020-12;PORTO;Lousada;NEVOGILDE;Baixa Tensão;388741.203;13;1305;130515
2020;12;2020-12;PORTO;Vila do Conde;MACIEIRA DA MAIA;Baixa Tensão;423820.158;13;1316;131614
2020;12;2020-12;VIANA DO CASTELO;Ponte de Lima;FRIASTELAS;Baixa Tensão;72823.126;16;1607;160724
2020;12;2020-12;VILA REAL;Vila Real;TORGUEDA;Baixa Tensão;175926.631;17;1714;171426
2020;12;2020-12;VISEU;Oliveira de Frades;UF DESTRIZ E REIGOSO;Muito Alta, Alta e Média Tensões;33798.3;18;1810;181014
2021;01;2021-01;CASTELO BRANCO;Covilhã;UF COVILHA E CANHOSO;Muito Alta, Alta e Média Tensões;2241819.721;05;0503;050335
2021;01;2021-01;GUARDA;Trancoso;GRANJA;Baixa Tensão;27474.635;09;0913;091309
2021;01;2021-01;SANTAREM;Chamusca;VALE DE CAVALOS;Muito Alta, Alta e Média Tensões;94336.841;14;1407;140705
2021;01;2021-01;VILA REAL;Murça;VALONGO DE MILHAIS;Baixa Tensão;51918.821;17;1707;170708
2021;01;2021-01;VISEU;Santa Comba Dão;UF OVOA E VIMIEIRO;Muito Alta, Alta e Média Tensões;257046.388;18;1814;181410
2021;02;2021-02;BRAGANCA;Bragança;UF IZEDA CALVELHE PARADIN NOVA;Baixa Tensão;169604.235;04;0402;040252
2021;02;2021-02;COIMBRA;Coimbra;UF S M BISPO E RIBEIRA FRADES;Muito Alta, Alta e Média Tensões;1052659.962;06;0603;060338
2021;02;2021-02;EVORA;Montemor-o-Novo;UF NS VILA NS BISPO SILVEIRAS;Baixa Tensão;2656276.17;07;0706;070612
2021;02;2021-02;GUARDA;Trancoso;UF VALE DO SEIXO E VILA GARCIA;Baixa Tensão;26954.254;09;0913;091333
2021;02;2021-02;GUARDA;Vila Nova de Foz Côa;FREIXO DE NUMAO;Muito Alta, Alta e Média Tensões;27990.983;09;0914;091418
2021;02;2021-02;LEIRIA;Batalha;REGUENGO DO FETAL;Baixa Tensão;347327.171;10;1004;100402
2021;02;2021-02;SETUBAL;Almada;COSTA DA CAPARICA;Muito Alta, Alta e Média Tensões;355148.141;15;1503;150303
2021;02;2021-02;VILA REAL;Sabrosa;GOUVINHAS;Baixa Tensão;27014.557;17;1710;171004
2021;02;2021-02;VISEU;Resende;UF OVADAS E PANCHORRA;Baixa Tensão;23228.488;18;1813;181319
2021;02;2021-02;VISEU;Sernancelhe;CHOSENDO;Baixa Tensão;20369.025;18;1818;181803
2021;02;2021-02;VISEU;Tondela;UF SAO JOAO MONTE MOSTEIRINHO;Muito Alta, Alta e Média Tensões;178040.269;18;1821;182130
2021;03;2021-03;BRAGA;Esposende;ANTAS;Muito Alta, Alta e Média Tensões;41247.608;03;0306;030601
2021;03;2021-03;COIMBRA;Vila Nova de Poiares;ARRIFANA;Baixa Tensão;184642.584;06;0617;061701
2021;03;2021-03;FARO;Olhão;QUELFES;Baixa Tensão;2595878.256;08;0810;081005
2021;03;2021-03;GUARDA;Trancoso;CASTANHEIRA;Baixa Tensão;20186.141;09;0913;091303
2021;03;2021-03;LEIRIA;Leiria;BIDOEIRA DE CIMA;Muito Alta, Alta e Média Tensões;91513.391;10;1009;100926
2021;03;2021-03;PORTO;Amarante;MANCELOS;Baixa Tensão;349962.147;13;1301;130123
2021;03;2021-03;PORTO;Felgueiras;PENACOVA;Muito Alta, Alta e Média Tensões;242029.214;13;1303;130313
2021;03;2021-03;PORTO;Santo Tirso;VILA NOVA DO CAMPO;Muito Alta, Alta e Média Tensões;2322705.554;13;1314;131434
2021;03;2021-03;PORTO;Vila do Conde;VILA DO CONDE;Muito Alta, Alta e Média Tensões;1203687.316;13;1316;131628
2021;03;2021-03;VIANA DO CASTELO;Arcos de Valdevez;UF ARCOS VALDEVEZ E GIELA;Muito Alta, Alta e Média Tensões;34085.465;16;1601;160153
2021;03;2021-03;VILA REAL;Vila Real;UF ADOUFE VILARINHO SAMARDA;Baixa Tensão;365397.019;17;1714;171431
2021;03;2021-03;VISEU;Armamar;FONTELO;Baixa Tensão;83682.475;18;1801;180107
2021;04;2021-04;AVEIRO;Ovar;UF OVAR S J ARADA E S V P JUSA;Baixa Tensão;4607117.522;01;0115;011509
2021;04;2021-04;BRAGA;Vila Verde;GEME;Baixa Tensão;65824.455;03;0313;031317
2021;04;2021-04;PORTO;Felgueiras;AIRAES;Baixa Tensão;312111.765;13;1303;130302
2021;04;2021-04;PORTO;Santo Tirso;VILA NOVA DO CAMPO;Baixa Tensão;662430.159;13;1314;131434
2021;04;2021-04;VIANA DO CASTELO;Paredes de Coura;RUBIAES;Baixa Tensão;57692.9;16;1605;160520
2021;04;2021-04;VILA REAL;Mesão Frio;MESAO FRIO (SANTO ANDRE);Muito Alta, Alta e Média Tensões;22102.235;17;1704;170408
2021;05;2021-05;BRAGANCA;Bragança;FRANCA;Baixa Tensão;34875.851;04;0402;040215
2021;05;2021-05;BRAGANCA;Vila Flor;UF VILAS BOAS VILARINHO AZENHA;Baixa Tensão;90374.986;04;0410;041024
2021;05;2021-05;FARO;Vila do Bispo;BUDENS;Muito Alta, Alta e Média Tensões;86041.937;08;0815;081502
2021;05;2021-05;GUARDA;Gouveia;VILA NOVA DE TAZEM;Baixa Tensão;229992.199;09;0906;090621
2021;05;2021-05;GUARDA;Pinhel;VALE DO MASSUEIME;Muito Alta, Alta e Média Tensões;18801.974;09;0910;091034
2021;05;2021-05;LEIRIA;Alcobaça;UF COZ ALPEDRIZ E MONTES;Baixa Tensão;595979.477;10;1001;100122
2021;05;2021-05;PORTO;Amarante;SALVADOR DO MONTE;Baixa Tensão;114377.559;13;1301;130129
2021;05;2021-05;PORTO;Lousada;MEINEDO;Baixa Tensão;567108.842;13;1305;130513
2021;05;2021-05;VIANA DO CASTELO;Arcos de Valdevez;GAVIEIRA;Baixa Tensão;38821.711;16;1601;160113
2021;05;2021-05;VIANA DO CASTELO;Monção;BARROCAS E TAIAS;Baixa Tensão;33140.553;16;1604;160405
2021;05;2021-05;VISEU;Tabuaço;UF BARCOS E SANTA LEOCADIA;Baixa Tensão;83406.98;18;1819;181918
2021;05;2021-05;VISEU;Tondela;UF BARREIRO BESTEIROS TOURIGO;Muito Alta, Alta e Média Tensões;284550.812;18;1821;182127
2021;06;2021-06;CASTELO BRANCO;Fundão;CASTELO NOVO;Baixa Tensão;151109.789;05;0504;050413
2021;06;2021-06;EVORA;Évora;UF SEBASTIAO GIESTEIRA BOA FE;Muito Alta, Alta e Média Tensões;4780.68;07;0705;070527
2021;06;2021-06;LEIRIA;Caldas da Rainha;ALVORNINHA;Muito Alta, Alta e Média Tensões;19130.306;10;1006;100602
2021;06;2021-06;PORTO;Maia;CASTELO DA MAIA;Muito Alta, Alta e Média Tensões;2871721.622;13;1306;130618
2021;07;2021-07;BEJA;Ferreira do Alentejo;FIGUEIRA DOS CAVALEIROS;Baixa Tensão;215135.964;02;0208;020803
2021;07;2021-07;BEJA;Odemira;SAO SALVADOR E SANTA MARIA;Muito Alta, Alta e Média Tensões;107817.553;02;0211;021120
2021;07;2021-07;BRAGA;Terras de Bouro;MOIMENTA;Baixa Tensão;169722.945;03;0310;031010
2021;07;2021-07;COIMBRA;Tábua;CANDOSA;Baixa Tensão;73573.223;06;0616;061602
2021;07;2021-07;SANTAREM;Chamusca;CARREGUEIRA;Muito Alta, Alta e Média Tensões;1264085.015;14;1407;140707
2021;07;2021-07;SANTAREM;Rio Maior;UF AZAMBUJEIRA E MALAQUEIJO;Baixa Tensão;189335.737;14;1414;141415
2021;07;2021-07;VILA REAL;Chaves;VILA VERDE DA RAIA;Baixa Tensão;129096.659;17;1703;170343
2021;07;2021-07;VILA REAL;Vila Real;PARADA DE CUNHOS;Baixa Tensão;174635.206;17;1714;171420
2021;07;2021-07;VISEU;Mortágua;UF MORTAGUA REMIGIO CORTEG ALM;Muito Alta, Alta e Média Tensões;2023064.295;18;1808;180811
2021;07;2021-07;VISEU;Viseu;RANHADOS;Baixa Tensão;1291226.455;18;1823;182321
2021;08;2021-08;BRAGA;Esposende;UF APULIA E FAO;Baixa Tensão;1802377.745;03;0306;030616
2021;08;2021-08;EVORA;Alandroal;CAPELINS (SANTO ANTONIO);Muito Alta, Alta e Média Tensões;52210.42;07;0701;070104
2021;08;2021-08;LISBOA;Torres Vedras;PONTE DO ROL;Muito Alta, Alta e Média Tensões;1119108.641;11;1113;111310
2021;08;2021-08;PORTALEGRE;Avis;AVIS;Muito Alta, Alta e Média Tensões;2655507.675;12;1203;120303
2021;08;2021-08;VIANA DO CASTELO;Valença;FRIESTAS;Muito Alta, Alta e Média Tensões;5095.226;16;1608;160806
2021;08;2021-08;VISEU;Penalva do Castelo;REAL;Baixa Tensão;30797.0;18;1811;181110
2021;09;2021-09;AVEIRO;Santa Maria da Feira;UF CALDAS SAO JORGE PIGEIROS;Muito Alta, Alta e Média Tensões;480072.712;01;0109;010932
2021;09;2021-09;BEJA;Beja;CABECA GORDA;Muito Alta, Alta e Média Tensões;53709.805;02;0205;020504
2021;09;2021-09;LISBOA;Amadora;FALAGUEIRA-VENDA NOVA;Baixa Tensão;2007219.672;11;1115;111515
2021;09;2021-09;PORTALEGRE;Ponte de Sor;FOROS DE ARRAO;Baixa Tensão;117063.578;12;1213;121304
2021;09;2021-09;PORTO;Paços de Ferreira;CARVALHOSA;Baixa Tensão;1006983.522;13;1309;130902
2021;09;2021-09;VIANA DO CASTELO;Viana do Castelo;ANHA;Baixa Tensão;297978.692;16;1609;160904
2021;09;2021-09;VIANA DO CASTELO;Vila Nova de Cerveira;UF CANDEMIL E GONDAR;Baixa Tensão;51732.562;16;1610;161017
2021;10;2021-10;AVEIRO;Arouca;SANTA EULALIA;Muito Alta, Alta e Média Tensões;41288.253;01;0104;010416
2021;10;2021-10;BRAGA;Braga;UF MORREIRA E TRANDEIRAS;Baixa Tensão;167937.494;03;0303;030376
2021;10;2021-10;BRAGA;Guimarães;CALDELAS;Baixa Tensão;962498.236;03;0308;030808
2021;10;2021-10;EVORA;Mourão;LUZ;Muito Alta, Alta e Média Tensões;6396.806;07;0708;070802
2021;10;2021-10;LEIRIA;Óbidos;GAEIRAS;Baixa Tensão;530111.123;10;1012;101208
2021;10;2021-10;PORTO;Matosinhos;UF MATOSINHOS LECA PALMEIRA;Baixa Tensão;11130137.437;13;1308;130812
2021;10;2021-10;VIANA DO CASTELO;Arcos de Valdevez;UF GUILHADESES E SANTAR;Baixa Tensão;166074.989;16;1601;160157
2021;10;2021-10;VISEU;Cinfães;FORNELOS;Baixa Tensão;69511.815;18;1804;180406
2021;10;2021-10;VISEU;Moimenta da Beira;VILAR;Baixa Tensão;62970.545;18;1807;180720
2021;10;2021-10;VISEU;Tabuaço;SENDIM;Baixa Tensão;96111.993;18;1819;181913
2021;10;2021-10;VISEU;Viseu;SANTOS EVOS;Baixa Tensão;188146.927;18;1823;182325
2021;11;2021-11;FARO;Lagos;SAO GONCALO DE LAGOS;Muito Alta, Alta e Média Tensões;1915112.243;08;0807;080708
2021;11;2021-11;PORTO;Felgueiras;AIRAES;Baixa Tensão;392573.968;13;1303;130302
2021;11;2021-11;VILA REAL;Chaves;FAIOES;Baixa Tensão;111256.217;17;1703;170313
2021;11;2021-11;VISEU;Viseu;UF FAIL E VILA CHA DE SA;Baixa Tensão;377879.374;18;1823;182338
2021;12;2021-12;BRAGA;Barcelos;UF VIATOD GRIMANCEL MINHOT FRA;Baixa Tensão;9568.893;03;0302;0302FG
2021;12;2021-12;PORTO;Paredes;RECAREI;Baixa Tensão;793619.324;13;1310;131019
2021;12;2021-12;PORTO;Penafiel;EJA;Muito Alta, Alta e Média Tensões;303984.166;13;1311;131110
2021;12;2021-12;SANTAREM;Tomar;UF MADALENA E BESELGA;Baixa Tensão;697670.319;14;1418;141819
2021;12;2021-12;VILA REAL;Boticas;COVAS DO BARROSO;Baixa Tensão;26577.421;17;1702;170208
2021;12;2021-12;VILA REAL;Chaves;AGUAS FRIAS;Baixa Tensão;90932.858;17;1703;170301
2022;01;2022-01;AVEIRO;Oliveira de Azeméis;MACIEIRA DE SARNES;Baixa Tensão;329962.699;01;0113;011305
2022;01;2022-01;AVEIRO;Santa Maria da Feira;ROMARIZ;Baixa Tensão;472637.731;01;0109;010922
2022;01;2022-01;BRAGA;Fafe;SAO GENS;Muito Alta, Alta e Média Tensões;1258357.42;03;0307;030728
2022;01;2022-01;BRAGA;Póvoa de Lanhoso;UF FONTE ARCADA E OLIVEIRA;Baixa Tensão;247558.007;03;0309;030934
2022;01;2022-01;BRAGA;Vila Verde;FREIRIZ;Muito Alta, Alta e Média Tensões;61461.871;03;0313;031316
2022;01;2022-01;CASTELO BRANCO;Castelo Branco;BENQUERENCAS;Muito Alta, Alta e Média Tensões;332451.292;05;0502;050203
2022;01;2022-01;EVORA;Reguengos de Monsaraz;UF CAMPO E CAMPINHO;Baixa Tensão;245201.921;07;0711;071106
2022;01;2022-01;LISBOA;Loures;UF AZOIA S J TALHA E BOBADELA;Muito Alta, Alta e Média Tensões;5556708.174;11;1107;110728
2022;01;2022-01;SANTAREM;Santarém;AMIAIS DE BAIXO;Baixa Tensão;330555.063;14;1416;141607
2022;01;2022-01;VILA REAL;Montalegre;OUTEIRO;Baixa Tensão;19512.651;17;1706;170619
2022;01;2022-01;VISEU;Cinfães;CINFAES;Muito Alta, Alta e Média Tensões;92761.839;18;1804;180403
2022;02;2022-02;AVEIRO;Castelo de Paiva;UF RAIVA PEDORIDO E PARAISO;Baixa Tensão;546223.74;01;0106;010610
2022;02;2022-02;AVEIRO;Vagos;GAFANHA DA BOA HORA;Baixa Tensão;579184.695;01;0118;011804
2022;02;2022-02;AVEIRO;Vagos;SOSA;Baixa Tensão;346865.49;01;0118;011807
2022;02;2022-02;LEIRIA;Leiria;CARANGUEJEIRA;Muito Alta, Alta e Média Tensões;325139.398;10;1009;100907
2022;02;2022-02;LEIRIA;Pombal;PELARIGA;Muito Alta, Alta e Média Tensões;123371.395;10;1015;101508
2022;02;2022-02;VIANA DO CASTELO;Monção;UF MONCAO E TROVISCOSO;Muito Alta, Alta e Média Tensões;80446.987;16;1604;160438
2022;02;2022-02;VISEU;Sátão;SATAO;Muito Alta, Alta e Média Tensões;394816.591;18;1817;181710
2022;03;2022-03;AVEIRO;Castelo de Paiva;UF SOBRADO E BAIRROS;Muito Alta, Alta e Média Tensões;823880.211;01;0106;010611
2022;03;2022-03;CASTELO BRANCO;Proença-a-Nova;UF PROENCA-A-NOVA E PERAL;Muito Alta, Alta e Média Tensões;262804.241;05;0508;050807
2022;03;2022-03;PORTALEGRE;Avis;ERVEDAL;Muito Alta, Alta e Média Tensões;76826.753;12;1203;120305
2022;03;2022-03;PORTO;Lousada;UF LUSTOSA E BARROSAS;Baixa Tensão;911394.087;13;1305;130530
2022;04;2022-04;COIMBRA;Figueira da Foz;FERREIRA-A-NOVA;Muito Alta, Alta e Média Tensões;43515.812;06;0605;060521
2022;04;2022-04;PORTO;Felgueiras;UF VILA COVA LIXA BORBA GODIM;Muito Alta, Alta e Média Tensões;202024.304;13;1303;130339
2022;04;2022-04;PORTO;Penafiel;RECEZINHOS (SAO MAMEDE);Baixa Tensão;235404.188;13;1311;131132
2022;04;2022-04;SETUBAL;Setúbal;SETUBAL (SAO SEBASTIAO);Muito Alta, Alta e Média Tensões;34709063.713;15;1512;151205
2022;04;2022-04;VIANA DO CASTELO;Viana do Castelo;OUTEIRO;Baixa Tensão;120519.144;16;1609;160925
2022;05;2022-05;BRAGANCA;Torre de Moncorvo;LARINHO;Baixa Tensão;52977.738;04;0409;040910
2022;05;2022-05;FARO;Silves;SILVES;Baixa Tensão;2594868.583;08;0813;081307
2022;05;2022-05;LEIRIA;Batalha;SAO MAMEDE;Baixa Tensão;466534.102;10;1004;100403
2022;05;2022-05;VISEU;Lamego;LAZARIM;Baixa Tensão;38576.099;18;1805;180511
2022;05;2022-05;VISEU;Tabuaço;GRANJA DO TEDO;Baixa Tensão;18885.702;18;1819;181906
2022;05;2022-05;VISEU;Viseu;VISEU;Baixa Tensão;5590894.508;18;1823;182341
2022;06;2022-06;AVEIRO;Vagos;UF PONTE VAGOS SANTA CATARINA;Baixa Tensão;397216.971;01;0118;011813
2022;06;2022-06;BRAGA;Terras de Bouro;RIO CALDO;Baixa Tensão;165467.419;03;0310;031013
2022;06;2022-06;CASTELO BRANCO;Oleiros;ORVALHO;Baixa Tensão;77868.734;05;0506;050609
2022;06;2022-06;PORTO;Vila Nova de Gaia;ARCOZELO;Muito Alta, Alta e Média Tensões;1882471.434;13;1317;131701
2022;06;2022-06;SETUBAL;Seixal;CORROIOS;Muito Alta, Alta e Média Tensões;1939255.332;15;1510;151005
2022;06;2022-06;VILA REAL;Alijó;UF V MENDIZ C LOIVOS VIL COTAS;Muito Alta, Alta e Média Tensões;51325.451;17;1701;170123
2022;06;2022-06;VILA REAL;Vila Pouca de Aguiar;UF PENSALVOS PARADA MONTEIROS;Baixa Tensão;57130.448;17;1713;171320
2022;07;2022-07;COIMBRA;Tábua;UF PINHEIRO COJA MEDA MOUROS;Baixa Tensão;65434.901;06;0616;061619
2022;07;2022-07;LEIRIA;Alcobaça;TURQUEL;Muito Alta, Alta e Média Tensões;359136.896;10;1001;100114
2022;07;2022-07;LEIRIA;Ansião;SANTIAGO DA GUARDA;Baixa Tensão;368484.415;10;1003;100307
2022;07;2022-07;LISBOA;Torres Vedras;TURCIFAL;Muito Alta, Alta e Média Tensões;861674.221;11;1113;111317
2022;07;2022-07;VILA REAL;Santa Marta de Penaguião;SEVER;Muito Alta, Alta e Média Tensões;83835.807;17;1711;171110
2022;08;2022-08;GUARDA;Guarda;CODESSEIRO;Baixa Tensão;30615.487;09;0907;090714
2022;09;2022-09;BRAGANCA;Mirandela;MASCARENHAS;Baixa Tensão;66726.968;04;0407;040720
2022;09;2022-09;CASTELO BRANCO;Covilhã;PAUL;Baixa Tensão;210575.115;05;0503;050314
2022;09;2022-09;FARO;Vila do Bispo;BUDENS;Muito Alta, Alta e Média Tensões;84576.902;08;0815;081502
2022;09;2022-09;VILA REAL;Vila Real;ABACAS;Baixa Tensão;123035.201;17;1714;171401
2022;09;2022-09;VISEU;Mangualde;UF TAVARES;Baixa Tensão;184483.647;18;1806;180622
2022;10;2022-10;BRAGA;Barcelos;PALME;Baixa Tensão;123443.715;03;0302;030255
2022;10;2022-10;EVORA;Arraiolos;UF GAFANHOEIRA E SABUGUEIRO;Baixa Tensão;120499.861;07;0702;070208
2022;10;2022-10;EVORA;Évora;SAO MIGUEL DE MACHEDE;Baixa Tensão;137262.388;07;0705;070509
2022;10;2022-10;PORTO;Amarante;GOUVEIA (SAO SIMAO);Baixa Tensão;74485.893;13;1301;130134
2022;10;2022-10;SANTAREM;Ferreira do Zêzere;IGREJA NOVA DO SOBRAL;Baixa Tensão;123854.14;14;1411;141107
2022;10;2022-10;VIANA DO CASTELO;Paredes de Coura;UF BICO E CRISTELO;Baixa Tensão;80843.341;16;1605;160522
2022;10;2022-10;VIANA DO CASTELO;Viana do Castelo;ALVARAES;Muito Alta, Alta e Média Tensões;2356503.817;16;1609;160902
2022;10;2022-10;VILA REAL;Sabrosa;TORRE DO PINHAO;Baixa Tensão;41881.237;17;1710;171014
2022;11;2022-11;FARO;Albufeira;PADERNE;Muito Alta, Alta e Média Tensões;361715.503;08;0801;080103
2022;11;2022-11;FARO;Olhão;OLHAO;Baixa Tensão;2337866.664;08;0810;081003
2022;11;2022-11;LISBOA;Arruda dos Vinhos;CARDOSAS;Baixa Tensão;141192.549;11;1102;110203
2022;11;2022-11;PORTALEGRE;Nisa;ALPALHAO;Muito Alta, Alta e Média Tensões;89097.646;12;1212;121201
2022;11;2022-11;SETUBAL;Santiago do Cacém;CERCAL;Baixa Tensão;554920.421;15;1509;150903
2022;12;2022-12;BRAGA;Cabeceiras de Basto;UF GONDIAES E VILAR DE CUNHAS;Baixa Tensão;42237.348;03;0304;030420
2022;12;2022-12;BRAGA;Vila Verde;UF MARRANCOS E ARCOZELO;Muito Alta, Alta e Média Tensões;57680.268;03;0313;031364
2022;12;2022-12;COIMBRA;Soure;VILA NOVA DE ANCOS;Baixa Tensão;179734.895;06;0615;061511
2022;12;2022-12;LISBOA;Lisboa;CAMPOLIDE;Baixa Tensão;3530105.999;11;1106;110610
2022;12;2022-12;PORTO;Gondomar;BAGUIM DO MONTE (RIO TINTO);Muito Alta, Alta e Média Tensões;905196.79;13;1304;130412
2022;12;2022-12;SETUBAL;Santiago do Cacém;SANTO ANDRE;Muito Alta, Alta e Média Tensões;383721.563;15;1509;150907
2022;12;2022-12;VIANA DO CASTELO;Viana do Castelo;DARQUE;Baixa Tensão;1476857.231;16;1609;160911
2022;12;2022-12;VISEU;São Pedro do Sul;UF S MARTINHO MOITAS COVAS RIO;Baixa Tensão;54582.851;18;1816;181622
2023;01;2023-01;BRAGA;Fafe;REVELHE;Baixa Tensão;127292.625;03;0307;030724
2023;01;2023-01;BRAGANCA;Vinhais;VILAR DE OSSOS;Baixa Tensão;34104.853;04;0412;041232
2023;01;2023-01;GUARDA;Almeida;UF LEOMIL MIDO SENOURAS A NOVA;Baixa Tensão;30250.811;09;0902;090234
2023;01;2023-01;PORTO;Penafiel;BUSTELO;Muito Alta, Alta e Média Tensões;102662.162;13;1311;131103
2023;01;2023-01;VILA REAL;Peso da Régua;UF PESO DA REGUA E GODIM;Baixa Tensão;2107606.34;17;1708;170815
2023;01;2023-01;VILA REAL;Vila Real;FOLHADELA;Muito Alta, Alta e Média Tensões;538805.871;17;1714;171409
2023;01;2023-01;VILA REAL;Vila Real;UF BORBELA E LAMAS DE OLO;Muito Alta, Alta e Média Tensões;34689.549;17;1714;171432
2023;01;2023-01;VISEU;Santa Comba Dão;UF OVOA E VIMIEIRO;Baixa Tensão;281289.165;18;1814;181410
2023;02;2023-02;BRAGA;Barcelos;ABADE DE NEIVA;Baixa Tensão;387284.375;03;0302;030201
2023;02;2023-02;BRAGA;Vizela;UF CALDAS VIZELA;Muito Alta, Alta e Média Tensões;1971337.81;03;0314;031408
2023;02;2023-02;BRAGANCA;Miranda do douro;PALACOULO;Muito Alta, Alta e Média Tensões;66736.719;04;0406;040609
2023;02;2023-02;COIMBRA;Arganil;FOLQUES;Baixa Tensão;68598.481;06;0601;060109
2023;02;2023-02;GUARDA;Sabugal;QUINTAS DE SAO BARTOLOMEU;Baixa Tensão;23697.241;09;0911;091124
2023;02;2023-02;PORTO;Marco de Canaveses;SANDE E SAO LOURENCO DO DOURO;Muito Alta, Alta e Média Tensões;207558.247;13;1307;130739
2023;02;2023-02;SANTAREM;Tomar;ASSEICEIRA;Baixa Tensão;375327.05;14;1418;141802
2023;02;2023-02;VIANA DO CASTELO;Arcos de Valdevez;CENDUFE;Baixa Tensão;47878.417;16;1601;160108
2023;02;2023-02;VILA REAL;Chaves;VALE DE ANTA;Muito Alta, Alta e Média Tensões;288370.48;17;1703;170341
2023;02;2023-02;VISEU;Mortágua;UF MORTAGUA REMIGIO CORTEG ALM;Baixa Tensão;826522.434;18;1808;180811
2023;02;2023-02;VISEU;Penedono;BESELGA;Baixa Tensão;45714.38;18;1812;181202
